epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,8827.57,1.33087,0.90404,1.03606,0.54331,0.43958,0.4303,0.24503,1.39994,1.07508,1.02199,0.000366241,0.000366241,0.000366241
92,8919.31,1.32175,0.89573,1.03568,0.5458,0.43958,0.43073,0.24496,1.40075,1.07553,1.02194,0.000344302,0.000344302,0.000344302
93,9010.97,1.32519,0.89773,1.03021,0.54343,0.43994,0.43076,0.24442,1.40421,1.07517,1.02266,0.000324615,0.000324615,0.000324615
94,9103.03,1.31721,0.89066,1.03417,0.54452,0.43825,0.43089,0.24487,1.4042,1.07576,1.02272,0.000307198,0.000307198,0.000307198
95,9195.21,1.31784,0.89158,1.03213,0.54359,0.4391,0.43078,0.24498,1.40314,1.07592,1.02233,0.000292068,0.000292068,0.000292068
96,9287.2,1.32403,0.89486,1.0311,0.54288,0.44071,0.43,0.24476,1.40193,1.0766,1.02185,0.00027924,0.00027924,0.00027924
97,9379,1.32156,0.89177,1.03062,0.54041,0.44309,0.43068,0.2449,1.40164,1.07784,1.0218,0.000268728,0.000268728,0.000268728
98,9471.08,1.3173,0.89135,1.03081,0.53958,0.44323,0.4305,0.24459,1.40307,1.07788,1.02193,0.00026054,0.00026054,0.00026054
99,9563.11,1.32033,0.88824,1.03384,0.53784,0.44513,0.4305,0.24479,1.4028,1.07696,1.02193,0.000254687,0.000254687,0.000254687
100,9655.24,1.32242,0.892,1.03101,0.53929,0.4446,0.43159,0.24526,1.40196,1.07689,1.02178,0.000251172,0.000251172,0.000251172
